date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id
20-07-2016,25.3,31.6,26.6,89,,6.6,3,50,1,N,96933
21-07-2016,24.4,31.6,26.8,86,7.5,2.2,3,60,1,E,96933
22-07-2016,24.6,32.4,27.9,83,0.3,3.4,3,70,1,N,96933
23-07-2016,25.2,32.6,28.1,83,1.2,6.1,3,60,1,N,96933
24-07-2016,25.3,32.6,28.1,80,3.8,9.1,3,70,1,E,96933
25-07-2016,25,33.2,28.3,73,0,8.1,4,60,2,E,96933
26-07-2016,24.8,33.2,28.1,75,0,8.5,6,90,2,N,96933
27-07-2016,24.9,32.4,28,74,0.9,10.2,5,70,2,E,96933
28-07-2016,25.2,34.2,29,77,0,9,6,90,3,E,96933
29-07-2016,26.8,33,29.2,73,0,10.1,5,90,3,E,96933
30-07-2016,25.4,34.2,28.7,73,0,10,7,60,2,E,96933
31-07-2016,25.8,32.8,28.9,71,,9.9,4,80,2,E,96933
01-08-2016,25,33.2,28.4,74,,9.8,4,100,1,N,96933
02-08-2016,24.2,33.8,28.1,69,0,8.5,5,80,2,E,96933
03-08-2016,24,32.6,27.7,74,,10,3,90,1,E,96933
04-08-2016,24.6,34.2,28,78,0,4.2,4,90,2,E,96933
05-08-2016,25.4,33,29.2,74,,8.2,4,70,2,N,96933
06-08-2016,26.8,33.3,28.9,77,,7.2,3,70,1,E,96933
07-08-2016,26,33.2,28.7,77,,6.2,3,50,2,NE,96933
08-08-2016,26.4,33.4,29,80,0,9,4,100,2,E,96933
09-08-2016,26.4,33,29,74,0,7.6,4,70,2,E,96933
10-08-2016,25.6,33,28.6,75,,10.2,6,60,2,E,96933
11-08-2016,24.2,33.6,28.3,72,0,7.5,7,80,2,E,96933
12-08-2016,25.6,34.4,29.2,73,,8.6,7,130,2,N,96933
13-08-2016,25.2,30.7,27.5,83,14.2,10.2,5,90,2,E,96933
14-08-2016,24.4,33.8,28.2,79,41.3,3.4,5,50,2,N,96933
15-08-2016,25.4,32.2,28.6,78,0,8,7,130,3,E,96933
16-08-2016,25,32.6,28.5,77,,9.8,5,60,2,E,96933
17-08-2016,26.2,34.6,29.2,74,0,8.8,4,40,2,E,96933
18-08-2016,25.8,33.4,28.7,75,0,8.6,4,60,2,E,96933
19-08-2016,25.8,32.4,28.7,69,0,9.3,9,80,3,E,96933
20-08-2016,24.3,33,28.3,65,,8.2,3,90,2,E,96933
21-08-2016,23.6,32.6,27.5,70,,10,4,50,2,E,96933
22-08-2016,23.8,32.6,27.6,68,,9,3,80,1,N,96933
23-08-2016,24,33.2,28.1,69,0,8.3,4,80,2,E,96933
24-08-2016,24.2,33.1,27.7,72,,10.3,4,120,2,E,96933
25-08-2016,24.6,32.6,28.2,70,,10.1,6,120,2,E,96933
26-08-2016,25.4,33,28.4,74,,5.5,4,70,2,E,96933
27-08-2016,25.6,33.5,29.6,76,,9.5,5,70,3,E,96933
28-08-2016,27,33.6,29.4,75,,7.5,4,80,2,E,96933
29-08-2016,27.2,33.4,29.9,75,,8.4,5,80,3,E,96933
30-08-2016,28,33.6,30,74,,9,4,110,2,E,96933
31-08-2016,26.4,34.4,29.8,73,0,9,4,90,2,E,96933
01-09-2016,26.2,34.6,29.8,69,0,9.7,3,110,1,E,96933
02-09-2016,25.6,34.2,29.2,72,,7.8,4,100,2,E,96933
03-09-2016,25.2,34.1,29,77,,7.5,2,340,1,N,96933
04-09-2016,26.2,34.2,29.1,75,0.2,6.3,3,30,1,N,96933
05-09-2016,26.4,33.8,29.8,76,0,6.5,4,90,2,E,96933
06-09-2016,27.2,33.8,30.1,70,0,7.7,4,80,2,E,96933
07-09-2016,27.2,34,29.8,71,,6.9,6,100,2,E,96933
08-09-2016,26.1,34.4,30,69,,9,7,80,2,E,96933
09-09-2016,26.2,34.7,30.1,64,,9,6,70,3,E,96933
10-09-2016,25.8,34.4,29.8,66,,7,4,100,1,E,96933
11-09-2016,25,34.9,29.2,63,,8.3,7,70,2,E,96933
12-09-2016,25.6,34.2,29.3,68,,,5,130,2,N,96933
13-09-2016,24.6,34.2,29.1,66,0,8.5,3,200,1,N,96933
14-09-2016,25.2,34.2,29.3,68,,7,5,90,2,E,96933
15-09-2016,26.4,34.2,29.9,73,,8.4,6,80,2,NE,96933
16-09-2016,27,34.4,30.2,72,,8.1,5,110,3,E,96933
17-09-2016,27,34.4,29.9,72,,7.6,6,70,2,N,96933
18-09-2016,27,34.6,30.4,70,,6.2,5,70,2,N,96933
19-09-2016,26.6,34.4,30.5,69,,6.4,4,100,2,N,96933
20-09-2016,27.1,32.4,30,71,0,8.9,3,70,2,N,96933
21-09-2016,27,34.6,28.5,81,0,5,4,80,1,N,96933
22-09-2016,26.2,33.2,29,79,17.2,3.2,3,70,1,N,96933
23-09-2016,26.2,34,29.7,73,,5,5,90,2,E,96933
24-09-2016,24.2,31.2,26.9,87,35.2,5,2,30,0,N,96933
25-09-2016,25,32.6,28.1,82,18.9,1.5,5,90,1,N,96933
26-09-2016,25.2,33.6,28.6,78,3,2.3,5,180,1,N,96933
27-09-2016,25.2,32.4,29,80,5,6.3,4,100,1,N,96933
28-09-2016,26.3,34.1,28.6,78,,5.9,3,310,1,N,96933
29-09-2016,26.4,33.4,28.5,78,1.8,6.7,3,260,1,N,96933
30-09-2016,27.3,33.8,29.6,80,1.2,4.9,5,330,1,N,96933
01-10-2016,26.8,35,30.2,73,1.2,4.5,3,320,1,N,96933
02-10-2016,26.1,33.4,28.4,84,5,9.5,4,300,1,N,96933
03-10-2016,24.9,33.2,28.4,80,2.2,2.1,3,70,1,E,96933
04-10-2016,26,32.6,28,82,0.2,3.5,2,50,1,N,96933
05-10-2016,25.7,34.2,30.3,74,0.5,2.6,5,70,1,N,96933
06-10-2016,27,34.8,30,73,,6.8,5,30,2,N,96933
07-10-2016,25.6,34.2,29.5,72,,6.5,3,40,1,N,96933
08-10-2016,26,30.5,27.4,88,11.3,5.8,6,70,2,E,96933
09-10-2016,24.9,31.8,27,87,39.6,0,6,110,2,E,96933
10-10-2016,25.2,31.4,27.2,87,20.9,2.3,5,60,2,E,96933
11-10-2016,25.3,32.8,27.9,80,5.4,3.1,4,80,2,E,96933
12-10-2016,26.2,33.4,28.8,79,,5,4,70,1,N,96933
13-10-2016,26.4,32,27.3,85,,3.5,6,80,1,N,96933
14-10-2016,25.6,33.4,29.6,77,35.8,,5,110,2,N,96933
15-10-2016,25.2,34.2,29.9,72,0,7.5,4,30,1,N,96933
16-10-2016,26,34.6,30.2,72,0,8.6,4,50,2,E,96933
17-10-2016,27.4,35.2,30.8,64,,9.5,5,70,2,NE,96933
18-10-2016,26.1,34.5,29.9,68,,9.4,6,70,2,N,96933
19-10-2016,26.4,34.9,30.6,69,2.5,9.7,4,70,2,E,96933
20-10-2016,27,34.6,31.5,66,,9.6,5,60,2,E,96933
21-10-2016,26.6,31,28,80,,8.3,4,70,1,N,96933
22-10-2016,25.8,32.8,27.8,86,,0,4,90,1,N,96933
23-10-2016,25.6,31.8,26.2,91,4.9,4.3,3,80,0,N,96933
24-10-2016,23.6,31.6,27.6,80,23.7,0,8,300,2,N,96933
25-10-2016,25.4,33.6,28.9,79,,5.4,3,310,0,N,96933
26-10-2016,26.5,33.2,29.1,76,,5.9,3,100,1,N,96933
27-10-2016,25.8,33.1,28.1,81,,3.4,6,290,2,N,96933
28-10-2016,25,32.8,28.8,76,17.2,4.3,4,320,1,N,96933
29-10-2016,25.4,34.2,29.7,73,,3.1,4,60,1,N,96933
30-10-2016,25.8,35,30.4,71,,6.7,4,290,1,N,96933
31-10-2016,26.2,33.8,29.7,72,,9.6,3,310,1,N,96933
01-11-2016,26,34.8,30,72,0,4.5,3,30,1,N,96933
02-11-2016,26.6,34.4,29.8,76,0,8,3,20,1,N,96933
03-11-2016,26.2,35,30.5,71,,7.6,4,50,1,N,96933
04-11-2016,26.6,35.2,30.6,70,,,4,70,1,N,96933
05-11-2016,26.6,35,30.8,70,,5.5,5,100,1,N,96933
06-11-2016,27.2,35,30.7,74,0,8.5,3,80,1,N,96933
07-11-2016,27,34.4,29.8,77,,2.7,6,310,1,N,96933
08-11-2016,27.1,33.8,28.9,79,,4.6,3,280,0,N,96933
09-11-2016,25.4,32,26.4,87,6.5,2.7,2,300,0,N,96933
10-11-2016,24.2,33.4,28.3,79,33.5,1.2,3,60,1,N,96933
11-11-2016,25.3,33.4,27.7,83,2.6,3,3,300,1,N,96933
12-11-2016,25,31,28,84,42,4.6,2,60,0,N,96933
13-11-2016,26,33.1,28.7,80,,0,4,70,1,N,96933
14-11-2016,25.8,32.6,28.4,82,,3.8,3,90,1,N,96933
15-11-2016,25.6,31,27.8,80,0,2.4,3,170,0,N,96933
16-11-2016,24.9,34.2,28.5,80,4.2,1.2,5,110,1,N,96933
17-11-2016,25.2,31.6,27.7,84,22.9,5.4,3,110,1,N,96933
18-11-2016,25,34.6,30,73,5,0,5,340,1,N,96933
19-11-2016,26,35.4,30.3,71,,6.2,3,70,1,E,96933
20-11-2016,26.6,34.6,30.6,72,,7.9,5,150,1,N,96933
21-11-2016,26.6,34.6,29.3,78,13.4,6.6,7,70,1,N,96933
22-11-2016,25.8,31.2,28.1,83,,2.1,2,320,1,N,96933
23-11-2016,26.4,33.6,28.7,80,,0,3,50,1,N,96933
24-11-2016,25.2,33.6,28.6,81,13.8,2.2,3,70,1,N,96933
25-11-2016,25.6,32.2,27.8,85,4,5.3,3,70,1,N,96933
26-11-2016,24.8,33.6,29.1,80,10.6,1.2,5,70,1,N,96933
27-11-2016,26.2,34,29.3,82,29,7.2,3,60,1,N,96933
28-11-2016,26,33.6,28.7,82,0.2,3,2,280,0,N,96933
29-11-2016,25.2,34,29.1,79,2.4,4,4,300,1,N,96933
30-11-2016,25.2,32.9,27.7,83,,4.7,3,320,1,N,96933
01-12-2016,24.4,33.2,28.3,82,19.6,2.5,4,290,1,N,96933
02-12-2016,25.6,31.4,27.6,81,13.5,3.6,4,60,1,N,96933
03-12-2016,25.1,32,27.4,81,8.6,0,3,170,0,N,96933
04-12-2016,25.2,30.8,28,83,1,0.1,2,300,0,N,96933
05-12-2016,26,32.2,28.2,84,0.8,0.6,6,320,2,W,96933
06-12-2016,25,31.4,27.6,84,4.2,0,3,310,1,N,96933
07-12-2016,25.1,31.2,28,83,1.5,0.5,5,320,2,W,96933
08-12-2016,25.4,33,28.4,81,9.8,3.6,5,300,2,W,96933
09-12-2016,26,,28.1,84,0.9,1.6,3,110,2,W,96933
10-12-2016,25.4,31.2,28.3,78,23.3,2.8,3,40,1,N,96933
11-12-2016,26.4,32.8,29,76,1.6,0,3,140,1,W,96933
12-12-2016,25.4,29.4,27.2,84,5.2,0.8,4,290,1,N,96933
13-12-2016,25.2,30.4,27,85,0.7,0,3,310,1,N,96933
14-12-2016,24.2,32.6,27.7,82,7.4,0,3,300,0,N,96933
15-12-2016,25,33.2,27.6,81,0,1,3,300,1,N,96933
16-12-2016,25.2,,28.4,83,29.8,3.1,7,310,2,N,96933
17-12-2016,25.2,32.2,28.2,81,4.3,2.5,5,300,1,N,96933
18-12-2016,26,32.3,28.3,82,0,2,4,300,2,N,96933
19-12-2016,25.8,31.4,28,85,0.4,3.3,6,290,2,W,96933
20-12-2016,25.5,33,29.2,79,13.5,2.7,7,270,3,W,96933
21-12-2016,26.4,34,29.4,76,1.8,7.8,5,270,2,W,96933
22-12-2016,25.9,33.6,28.8,75,10.8,4.2,7,290,3,W,96933
23-12-2016,26.6,33.6,29.3,76,,4.2,6,290,2,W,96933
24-12-2016,26.2,34.6,29.7,75,,4.3,6,320,2,NW,96933
25-12-2016,25.6,34.4,29.5,71,,6,7,290,2,W,96933
26-12-2016,25.8,35,29.1,75,,7.5,5,300,2,NW,96933
27-12-2016,23.8,33.4,28.9,83,114.5,6.2,5,310,2,N,96933
28-12-2016,25.9,33,28.8,76,,5.7,3,300,1,N,96933
29-12-2016,26.4,34.4,29.6,78,,2.4,6,300,2,N,96933
30-12-2016,24.1,29.6,26.8,92,90.9,6.2,4,300,1,N,96933
31-12-2016,24.4,32.8,26.9,86,20,0,3,340,1,N,96933
01-01-2017,24.8,33.8,28.1,85,21.5,1.2,3,300,1,N,96933
02-01-2017,26.2,33.2,28.5,84,31.4,8,6,250,2,N,96933
03-01-2017,26.2,33.4,28.7,83,1.4,4.6,3,300,1,N,96933
04-01-2017,25.8,33.6,29.3,77,8.2,3,3,310,1,N,96933
05-01-2017,25.6,33,29.3,78,1,5.6,5,290,1,N,96933
06-01-2017,25.4,32,28.4,81,,3.2,5,290,2,W,96933
07-01-2017,26,34,28.9,79,,3.7,5,310,1,N,96933
08-01-2017,26.2,34.1,29.4,78,,3.4,3,330,1,NW,96933
09-01-2017,26.4,33.6,28.7,82,,8,4,340,1,N,96933
10-01-2017,25.8,34.6,29.5,77,11.6,5.5,5,290,2,N,96933
11-01-2017,26.4,34.6,29.6,76,1,7.8,5,320,2,N,96933
12-01-2017,25.6,35.3,27.8,83,0,6.2,7,140,2,N,96933
13-01-2017,24.2,33.2,26.9,87,109.8,7.2,5,290,1,N,96933
14-01-2017,23.8,33.6,28.4,77,31.2,4.2,6,280,2,N,96933
15-01-2017,24.3,31.4,27.4,82,50.5,4.3,4,290,1,N,96933
16-01-2017,24.9,30.4,26.7,87,6.6,0.7,4,290,1,N,96933
17-01-2017,24.2,30.6,26.6,86,1,0.4,6,320,1,N,96933
18-01-2017,24.2,33.4,28.5,77,2.5,0.6,7,270,2,N,96933
19-01-2017,25,33.1,28.6,82,,6.7,5,190,2,N,96933
20-01-2017,25.2,32.2,27.6,83,0.9,2.5,3,20,1,N,96933
21-01-2017,25,33.4,27.4,82,31.2,4.3,6,300,2,N,96933
22-01-2017,24.7,32.8,27.7,86,40,6,4,290,1,N,96933
23-01-2017,25,32.6,27.3,85,1.5,4.8,5,270,1,N,96933
24-01-2017,25.2,32.6,29,80,42.8,4.5,3,320,1,N,96933
25-01-2017,26,33,28.4,82,1.8,4,4,310,1,N,96933
26-01-2017,24.4,31.4,26.6,84,3.6,4.6,6,280,1,N,96933
27-01-2017,24.8,31.4,27.9,85,19.1,1.2,6,270,3,W,96933
28-01-2017,25.4,32.4,27.5,84,10.6,2,4,300,1,N,96933
29-01-2017,25.2,,27.1,83,14.4,4,7,290,2,N,96933
30-01-2017,24.6,33.2,27.9,84,18.7,2.2,5,280,1,W,96933
31-01-2017,25.1,32.4,27.2,84,1.4,4.1,5,310,1,N,96933
01-02-2017,25,32.7,27.3,86,1.5,3.5,6,290,2,W,96933
02-02-2017,24.2,30.6,27.1,82,82.4,2.1,4,290,2,W,96933
03-02-2017,24.6,32.8,26.8,82,,0,5,250,2,N,96933
04-02-2017,24.2,32.2,28.1,79,28.9,4.1,4,300,2,W,96933
05-02-2017,25,32.8,28.6,76,,4,5,290,3,W,96933
06-02-2017,25.4,33.8,29,78,,5.3,7,290,3,W,96933
07-02-2017,25.3,32.6,28.3,78,1,6.9,9,310,3,NW,96933
08-02-2017,25.1,29.8,26.8,86,0.5,5.5,6,290,3,W,96933
09-02-2017,24.8,32.3,27.8,81,9,0,6,280,3,W,96933
10-02-2017,25.1,30.2,27.4,82,0,3.5,8,300,2,W,96933
11-02-2017,25.5,31.2,27.4,83,,0.1,6,310,2,W,96933
12-02-2017,25.2,31.6,27.4,83,1.3,2.5,3,290,1,N,96933
13-02-2017,24.6,33,27.8,85,13.1,2.1,5,290,1,N,96933
14-02-2017,25.1,32.4,28,82,3.1,5.1,4,340,1,N,96933
15-02-2017,24.4,32.6,27.1,84,21.3,4,3,70,1,N,96933
16-02-2017,24.4,32.8,27.1,85,6.1,4.6,5,300,1,N,96933
17-02-2017,24.4,31.4,26.4,88,22.2,4.6,5,280,1,N,96933
18-02-2017,24.6,32.4,28.1,83,40.9,5.7,4,270,1,N,96933
19-02-2017,25.8,32.9,29,79,0,5,3,310,1,N,96933
20-02-2017,25.8,32.6,28.5,81,,7.5,3,320,1,N,96933
21-02-2017,25.1,31.8,27.4,86,,4.5,4,10,1,N,96933
22-02-2017,25.2,33.6,28.1,80,,2.3,3,60,1,N,96933
23-02-2017,25.6,34.2,29.7,75,,4.8,4,70,1,N,96933
24-02-2017,25.6,33.4,28.6,80,,6.5,5,290,1,N,96933
25-02-2017,25,32.4,28.4,80,11.5,6.2,4,310,2,N,96933
26-02-2017,25,33.6,28.3,80,0,3.6,3,320,1,N,96933
27-02-2017,25.4,33.1,29.1,80,2,6.7,2,300,1,N,96933
28-02-2017,25.4,34,28.7,79,,2.2,5,280,1,N,96933
01-03-2017,25.2,34,28.9,77,,5.9,4,290,2,N,96933
02-03-2017,24.8,34.2,28.2,79,,5.6,4,300,1,NW,96933
03-03-2017,25.5,34.2,29.1,77,,7.6,4,50,1,N,96933
04-03-2017,24.6,33.9,29,79,21.3,7.7,3,50,0,N,96933
05-03-2017,25.1,33.6,28.8,78,,6.2,4,290,1,N,96933
06-03-2017,25.6,33.2,28.8,80,,6.2,4,290,1,W,96933
07-03-2017,25.2,33.9,28.3,81,0,2.3,4,300,1,N,96933
08-03-2017,25.4,34.4,28.6,76,,6.7,4,280,1,N,96933
09-03-2017,25.6,33.6,29.5,76,1.5,8,3,310,1,N,96933
10-03-2017,26.2,34,29.2,78,1.3,4.8,3,340,1,N,96933
11-03-2017,25.2,33,28.7,77,3.6,2.9,2,70,0,N,96933
12-03-2017,25.4,33.4,27.9,82,,2.2,6,210,2,N,96933
13-03-2017,24,33.4,27,85,24.5,6.4,3,310,1,N,96933
14-03-2017,24.3,33,27.1,85,12.6,3.5,5,290,1,N,96933
15-03-2017,24.7,33.2,28.4,81,11.6,5.3,3,320,1,N,96933
16-03-2017,25.4,33.4,28.3,83,,0,6,340,1,N,96933
17-03-2017,25.4,32.6,29.4,80,19.2,5.8,3,270,1,N,96933
18-03-2017,25.3,31.6,27.1,85,0.6,1.6,3,340,1,N,96933
19-03-2017,25.1,33.4,28.5,81,2.5,2.7,4,310,1,N,96933
20-03-2017,25.2,33.2,27.8,83,29.5,3.7,8,280,2,W,96933
21-03-2017,25.8,32.8,28,82,,6.9,6,320,1,W,96933
22-03-2017,24.9,33.2,28.8,79,3.4,6,7,290,2,W,96933
23-03-2017,26.7,34.1,28.4,81,0,3.3,3,280,1,N,96933
24-03-2017,25.8,34,29.4,79,0.6,3.8,4,310,1,N,96933
25-03-2017,25.5,33.8,28.9,77,,6.2,4,290,2,N,96933
26-03-2017,25,31,26.4,89,17,5.9,3,310,1,N,96933
27-03-2017,24.4,33,27.8,84,65.4,0.3,2,60,1,N,96933
28-03-2017,24.6,32.2,28,85,5.1,4.8,4,300,1,N,96933
29-03-2017,25.2,33.6,28.8,79,2,3.1,4,320,1,N,96933
30-03-2017,25,34.1,28.6,78,,6.5,4,70,1,N,96933
31-03-2017,25.6,32.6,28,80,,5,3,130,1,N,96933
01-04-2017,24.4,32.8,28.3,81,24.2,2.8,4,300,1,N,96933
02-04-2017,25.1,32.4,28,83,0,5.8,2,310,1,N,96933
03-04-2017,25.8,32.4,28,84,,3.6,4,310,2,N,96933
04-04-2017,24.4,33,28,80,4,3.1,4,290,2,W,96933
05-04-2017,25.4,32.8,28.4,82,42.3,4.9,6,320,2,N,96933
06-04-2017,25.9,31.4,27.6,86,,7.5,5,290,2,W,96933
07-04-2017,25.4,31.2,27.8,84,5,0.8,4,290,2,W,96933
08-04-2017,25.4,29.6,26.4,91,1.5,1.5,2,290,0,N,96933
09-04-2017,25.2,33.2,28.6,79,8,0,3,120,1,N,96933
10-04-2017,25.8,34.3,29.2,79,0.5,7.6,4,90,1,N,96933
11-04-2017,26,34,29.5,75,,6.3,3,80,1,E,96933
12-04-2017,26.8,34.4,29.7,74,,7.5,4,300,1,N,96933
13-04-2017,26.6,33.6,29.3,77,0.4,9.2,5,90,1,N,96933
14-04-2017,25.8,31.9,27.9,82,0.2,6.4,6,330,1,N,96933
15-04-2017,25.6,33.6,28.7,77,,4.1,4,70,1,N,96933
16-04-2017,25.8,34.6,28.8,78,2.4,7,5,290,1,N,96933
17-04-2017,26,33,29.4,78,,5.5,3,310,1,N,96933
18-04-2017,26.8,33,28.8,83,,5.2,3,80,0,N,96933
19-04-2017,26,34.2,28.2,80,1.2,3,3,310,1,N,96933
20-04-2017,25.4,34.6,28.9,80,0,4.1,6,90,1,N,96933
21-04-2017,25.9,35.2,29.4,76,1.8,6.7,4,310,1,N,96933
22-04-2017,25.6,34.4,28,81,,6.6,3,320,0,N,96933
23-04-2017,25.8,35,28.9,79,,3.2,5,60,1,N,96933
24-04-2017,25.4,34.3,29.6,79,1,7.4,7,70,1,N,96933
25-04-2017,25.4,35,29.1,79,4.3,8.2,5,310,1,N,96933
26-04-2017,25.8,34.2,29.2,76,,7.4,4,320,1,N,96933
27-04-2017,25.4,34,29.1,75,,7.7,4,290,1,N,96933
28-04-2017,25.2,34.3,28.9,75,0,4.4,2,290,1,N,96933
29-04-2017,25.2,34.6,28,83,4.2,4.5,5,0,1,N,96933
30-04-2017,24.5,34.4,28.7,79,56.7,7.5,3,300,1,N,96933
01-05-2017,25.4,34.8,29.7,75,,7.1,5,110,2,N,96933
02-05-2017,26,34.3,29.2,78,1.5,9.6,6,80,1,N,96933
03-05-2017,26.8,31.2,28.5,84,,4.2,3,90,0,N,96933
04-05-2017,25.4,33.8,29.1,77,4.2,0,6,70,2,N,96933
05-05-2017,26.2,34.2,29,78,,8.6,5,130,2,N,96933
06-05-2017,24.8,32.9,28.3,81,63,6.8,7,100,1,N,96933
07-05-2017,25.6,33,28.5,79,,4.2,5,90,2,N,96933
08-05-2017,25.3,33.8,28.7,76,,4,7,110,2,E,96933
09-05-2017,25,33,28.5,79,67.1,9,6,100,3,E,96933
10-05-2017,25.8,33.6,29.2,75,,4.7,7,80,2,E,96933
11-05-2017,25.6,33.2,28.8,74,,9.6,6,80,2,N,96933
12-05-2017,25.4,33.2,28.8,75,0,9,8,70,2,E,96933
13-05-2017,25.5,33.6,28.8,70,,6.8,4,70,2,E,96933
14-05-2017,25,33.7,28.7,73,,9,4,100,1,E,96933
15-05-2017,25.2,33.8,28.5,77,,9.1,6,110,2,E,96933
16-05-2017,25.4,34.2,29.5,76,0,9,6,100,2,E,96933
17-05-2017,25,34.8,29.1,74,,5.3,4,300,2,E,96933
18-05-2017,25,34.2,28.6,71,0,8.7,6,80,2,E,96933
19-05-2017,24.3,34.4,28.4,71,,8.7,5,70,2,E,96933
20-05-2017,24.4,34.9,28.9,74,,10,5,70,2,E,96933
21-05-2017,24.6,35,28.9,72,,8.3,4,320,2,E,96933
22-05-2017,25.2,34.4,28.9,73,0,9,8,70,2,E,96933
23-05-2017,24.8,34.2,28.5,71,,9.8,6,90,2,E,96933
24-05-2017,23.5,34.2,28,67,,9.5,6,70,2,E,96933
25-05-2017,24,35.1,28.8,70,,10,6,90,2,E,96933
26-05-2017,24.6,34.8,29.2,77,0,10,7,110,2,E,96933
27-05-2017,26,34.8,29.6,75,,7.7,6,110,2,N,96933
28-05-2017,26.5,34,28.9,79,,5,5,100,2,N,96933
29-05-2017,25.2,28.8,26.4,91,31.7,3.4,3,110,1,N,96933
30-05-2017,25.5,33,28.5,84,2.4,0,6,110,2,E,96933
31-05-2017,26.4,34.4,29.2,83,15.8,2.6,5,90,2,N,96933
01-06-2017,26,33.4,28.8,82,4.5,5.9,4,70,1,N,96933
02-06-2017,25,33,28.1,82,20,4.7,4,100,1,N,96933
03-06-2017,24.6,33,28,78,0,2.3,6,110,2,N,96933
04-06-2017,23.8,32,27.3,76,,8.6,4,80,1,N,96933
05-06-2017,23.6,34,27.9,76,,2.6,5,100,1,N,96933
06-06-2017,24,33.4,28.8,79,,8.6,5,80,2,E,96933
07-06-2017,26.6,33.8,29.5,80,,6.5,6,80,2,N,96933
08-06-2017,26.6,33,28.9,76,0,6.9,6,70,3,E,96933
09-06-2017,25.2,33.5,28.7,75,,9,5,110,2,E,96933
10-06-2017,24.7,33.6,28.4,76,,9.8,6,130,2,E,96933
11-06-2017,25.2,34.6,28.8,72,0,9.7,5,100,2,E,96933
12-06-2017,25.4,31,27.7,82,,7.2,8,110,2,N,96933
13-06-2017,25.8,29.8,27.1,86,2.3,1.3,6,90,2,E,96933
14-06-2017,26,32.2,28.6,81,,0,6,100,2,E,96933
15-06-2017,26.4,32.8,28.6,82,4.6,4.7,7,70,2,N,96933
16-06-2017,26.3,33.6,29.1,78,,5,5,90,2,E,96933
17-06-2017,25.8,33,28.3,73,,8,7,120,3,E,96933
18-06-2017,23,32.6,27,68,,9,6,80,2,N,96933
19-06-2017,23.2,32.8,27.2,74,0,9.7,7,110,2,E,96933
20-06-2017,23.4,33.8,28.1,72,,9.8,6,90,2,E,96933
21-06-2017,24.9,30,26.9,85,0.3,9.3,5,90,2,E,96933
22-06-2017,24.8,31,26.9,86,25.3,0,7,100,2,N,96933
23-06-2017,25,32,28.2,81,2.3,2.2,8,110,2,E,96933
24-06-2017,25.7,32.2,27.4,81,,6.5,5,70,1,N,96933
25-06-2017,25.2,32.8,28,81,1,4,6,90,1,N,96933
26-06-2017,25.6,33.2,28.3,81,,5,6,80,2,N,96933
27-06-2017,25.2,33.4,28.3,81,4.5,5.7,4,70,1,N,96933
28-06-2017,24.4,32.6,27.7,82,54.7,5.8,6,100,2,E,96933
29-06-2017,23.9,32.2,27.2,76,,6.9,5,70,2,E,96933
30-06-2017,22.6,33,26.8,75,,9.8,4,100,1,N,96933
01-07-2017,22.8,33.4,28.2,74,0,9.9,8,100,3,E,96933
02-07-2017,25.2,32.4,28.5,79,,6.2,7,150,3,E,96933
03-07-2017,25,32.8,28.1,77,3.1,7.7,7,90,2,E,96933
04-07-2017,25,33.4,28.3,73,,9,5,90,2,E,96933
05-07-2017,24.4,34.2,28.5,70,,8,6,100,2,N,96933
06-07-2017,24.9,33.7,28.3,71,0,7.2,6,70,2,E,96933
07-07-2017,23.4,33.7,27.6,73,,,4,100,2,N,96933
08-07-2017,24,33.8,28,74,,8.8,6,70,2,N,96933
09-07-2017,24.5,33.4,28,74,0,9.4,7,80,2,E,96933
10-07-2017,24.4,33.3,27.9,73,,8.4,6,90,2,E,96933
11-07-2017,24.8,33,28.1,73,,8.6,7,110,2,N,96933
12-07-2017,23.6,33.2,27.5,74,,8.4,7,100,3,E,96933
13-07-2017,23.8,34,28,76,0,7.8,7,70,2,E,96933
14-07-2017,24.6,33.5,28.4,75,,7.5,7,70,3,E,96933
15-07-2017,25.5,32.6,28.9,67,,6,8,100,4,E,96933
16-07-2017,23.3,32.1,26.7,73,0,9.9,7,100,3,E,96933
17-07-2017,22,32.2,26.2,73,,10,8,100,4,E,96933
18-07-2017,22.2,33.1,27.1,75,,6.5,7,90,2,N,96933
19-07-2017,24.3,32.2,28,79,0.4,7.5,6,90,3,E,96933
20-07-2017,24.4,33.4,27.9,77,,6.2,4,270,2,E,96933
21-07-2017,24.8,33.4,28.1,75,0,9.8,4,80,2,E,96933
22-07-2017,25,32.7,27.9,77,2.6,4.6,7,80,3,E,96933
23-07-2017,24,33.4,27.6,71,,8.3,5,70,2,E,96933
24-07-2017,22.6,32,26.5,71,,9.3,7,100,4,E,96933
25-07-2017,22,33.4,26.6,70,0,9.7,8,110,2,E,96933
26-07-2017,22.2,33.8,27.6,69,,8.5,7,150,2,E,96933
27-07-2017,24.7,30.4,26.3,86,4.1,,4,280,1,N,96933
28-07-2017,24.7,32.4,27.6,83,14.4,0,8,80,4,E,96933
29-07-2017,25,33.3,28.1,76,,2.7,6,110,3,E,96933
30-07-2017,24.2,33.2,27.6,76,0,7.6,8,80,2,E,96933
31-07-2017,23.8,33,27.5,73,,8.8,5,80,2,E,96933
01-08-2017,22.6,32.6,26.9,72,,8.9,4,90,2,W,96933
